date,rank,title,hot_index,url
2021-02-18,8,多地火车站春节返程出站要求来了,4705190,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B6%E0%B5%D8%BB%F0%B3%B5%D5%BE%B4%BA%BD%DA%B7%B5%B3%CC%B3%F6%D5%BE%D2%AA%C7%F3%C0%B4%C1%CB
2021-02-18,9,春节档电影总票房超80亿,4582667,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B4%BA%BD%DA%B5%B5%B5%E7%D3%B0%D7%DC%C6%B1%B7%BF%B3%AC80%D2%DA
2021-02-18,10,春节假期后多地气温迎来大回暖,4570690,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B4%BA%BD%DA%BC%D9%C6%DA%BA%F3%B6%E0%B5%D8%C6%F8%CE%C2%D3%AD%C0%B4%B4%F3%BB%D8%C5%AF
2021-02-18,11,高速遇堵车 男子后备箱盛饭开吃,4568857,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B8%DF%CB%D9%D3%F6%B6%C2%B3%B5%20%C4%D0%D7%D3%BA%F3%B1%B8%CF%E4%CA%A2%B7%B9%BF%AA%B3%D4
2021-02-18,12,外交部就病毒溯源问题三问美国,4540508,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CD%E2%BD%BB%B2%BF%BE%CD%B2%A1%B6%BE%CB%DD%D4%B4%CE%CA%CC%E2%C8%FD%CE%CA%C3%C0%B9%FA
2021-02-18,13,31省新增11例确诊 均为境外输入,4535424,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=31%CA%A1%D0%C2%D4%F611%C0%FD%C8%B7%D5%EF%20%BE%F9%CE%AA%BE%B3%CD%E2%CA%E4%C8%EB
2021-02-18,14,各地开学时间陆续确定:黑龙江最晚,4410716,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B8%F7%B5%D8%BF%AA%D1%A7%CA%B1%BC%E4%C2%BD%D0%F8%C8%B7%B6%A8%3A%BA%DA%C1%FA%BD%AD%D7%EE%CD%ED
2021-02-18,15,江苏广东浙江春节档票房排前三,4408947,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BD%AD%CB%D5%B9%E3%B6%AB%D5%E3%BD%AD%B4%BA%BD%DA%B5%B5%C6%B1%B7%BF%C5%C5%C7%B0%C8%FD
2021-02-18,16,科兴疫苗能抵抗两种变异新冠病毒,4376684,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BF%C6%D0%CB%D2%DF%C3%E7%C4%DC%B5%D6%BF%B9%C1%BD%D6%D6%B1%E4%D2%EC%D0%C2%B9%DA%B2%A1%B6%BE
2021-02-18,17,东北率先放开生育限制?官方回应,4320103,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B6%AB%B1%B1%C2%CA%CF%C8%B7%C5%BF%AA%C9%FA%D3%FD%CF%DE%D6%C6%3F%B9%D9%B7%BD%BB%D8%D3%A6
2021-02-18,18,英国批准新冠病毒人体挑战试验,4267494,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D3%A2%B9%FA%C5%FA%D7%BC%D0%C2%B9%DA%B2%A1%B6%BE%C8%CB%CC%E5%CC%F4%D5%BD%CA%D4%D1%E9
2021-02-18,19,央媒谈茅台总工入围院士候选人,4256341,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D1%EB%C3%BD%CC%B8%C3%A9%CC%A8%D7%DC%B9%A4%C8%EB%CE%A7%D4%BA%CA%BF%BA%F2%D1%A1%C8%CB
2021-02-18,20,原地过年的春节花了多少钱?,4254634,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D4%AD%B5%D8%B9%FD%C4%EA%B5%C4%B4%BA%BD%DA%BB%A8%C1%CB%B6%E0%C9%D9%C7%AE%3F
2021-02-18,21,西安咸阳机场为啥能发现扎堆古墓,4228235,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CE%F7%B0%B2%CF%CC%D1%F4%BB%FA%B3%A1%CE%AA%C9%B6%C4%DC%B7%A2%CF%D6%D4%FA%B6%D1%B9%C5%C4%B9
2021-02-18,22,特朗普酒店及赌场被拆除,4223500,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CC%D8%C0%CA%C6%D5%BE%C6%B5%EA%BC%B0%B6%C4%B3%A1%B1%BB%B2%F0%B3%FD
2021-02-18,23,国家文物局督办翁丁村火灾事故,4193549,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B9%FA%BC%D2%CE%C4%CE%EF%BE%D6%B6%BD%B0%EC%CE%CC%B6%A1%B4%E5%BB%F0%D4%D6%CA%C2%B9%CA
2021-02-18,24,春节零售餐饮消费超8000亿元,4107369,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B4%BA%BD%DA%C1%E3%CA%DB%B2%CD%D2%FB%CF%FB%B7%D1%B3%AC8000%D2%DA%D4%AA
2021-02-18,25,民政部公布10个非法社会组织名单,4105721,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C3%F1%D5%FE%B2%BF%B9%AB%B2%BC10%B8%F6%B7%C7%B7%A8%C9%E7%BB%E1%D7%E9%D6%AF%C3%FB%B5%A5
2021-02-18,26,打新冠疫苗成法国择偶新标准,3970483,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B4%F2%D0%C2%B9%DA%D2%DF%C3%E7%B3%C9%B7%A8%B9%FA%D4%F1%C5%BC%D0%C2%B1%EA%D7%BC
2021-02-18,27,港媒:香港警方再拘捕黎智英,3963611,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B8%DB%C3%BD%3A%CF%E3%B8%DB%BE%AF%B7%BD%D4%D9%BE%D0%B2%B6%C0%E8%D6%C7%D3%A2
2021-02-18,28,浙江一电影院发生事故 63人送医,3962021,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D5%E3%BD%AD%D2%BB%B5%E7%D3%B0%D4%BA%B7%A2%C9%FA%CA%C2%B9%CA%2063%C8%CB%CB%CD%D2%BD
2021-02-18,29,武契奇:中国拯救成千上万人的生命,3943008,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CE%E4%C6%F5%C6%E6%3A%D6%D0%B9%FA%D5%FC%BE%C8%B3%C9%C7%A7%C9%CF%CD%F2%C8%CB%B5%C4%C9%FA%C3%FC
2021-02-18,30,迪拜公主消失3年:被父亲囚禁,3824885,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B5%CF%B0%DD%B9%AB%D6%F7%CF%FB%CA%A73%C4%EA%3A%B1%BB%B8%B8%C7%D7%C7%F4%BD%FB
2021-02-18,31,落马官员被控受贿 茅台收了226瓶,3819928,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C2%E4%C2%ED%B9%D9%D4%B1%B1%BB%BF%D8%CA%DC%BB%DF%20%C3%A9%CC%A8%CA%D5%C1%CB226%C6%BF
2021-02-18,32,北京16所高校延迟返校,3700685,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B1%B1%BE%A916%CB%F9%B8%DF%D0%A3%D1%D3%B3%D9%B7%B5%D0%A3
2021-02-18,33,节后返京应及时接种第二剂疫苗,3697413,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BD%DA%BA%F3%B7%B5%BE%A9%D3%A6%BC%B0%CA%B1%BD%D3%D6%D6%B5%DA%B6%FE%BC%C1%D2%DF%C3%E7
2021-02-18,34,加工肖像表情包到底侵不侵权?,3691014,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BC%D3%B9%A4%D0%A4%CF%F1%B1%ED%C7%E9%B0%FC%B5%BD%B5%D7%C7%D6%B2%BB%C7%D6%C8%A8%3F
2021-02-18,35,桥本圣子正式接任东京奥组委主席,3689533,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C7%C5%B1%BE%CA%A5%D7%D3%D5%FD%CA%BD%BD%D3%C8%CE%B6%AB%BE%A9%B0%C2%D7%E9%CE%AF%D6%F7%CF%AF
2021-02-18,36,泰国司机海螺里吃出龙珠,3686231,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CC%A9%B9%FA%CB%BE%BB%FA%BA%A3%C2%DD%C0%EF%B3%D4%B3%F6%C1%FA%D6%E9
2021-02-18,37,黑龙江杀7人嫌犯遗体被找到,3571161,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BA%DA%C1%FA%BD%AD%C9%B17%C8%CB%CF%D3%B7%B8%D2%C5%CC%E5%B1%BB%D5%D2%B5%BD
2021-02-18,38,钢丝棉烟花要全部下架,3561828,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B8%D6%CB%BF%C3%DE%D1%CC%BB%A8%D2%AA%C8%AB%B2%BF%CF%C2%BC%DC
2021-02-18,39,日本多地争夺饺子之都名号,3560399,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C8%D5%B1%BE%B6%E0%B5%D8%D5%F9%B6%E1%BD%C8%D7%D3%D6%AE%B6%BC%C3%FB%BA%C5
2021-02-18,40,77城房价过万,3446170,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=77%B3%C7%B7%BF%BC%DB%B9%FD%CD%F2
2021-02-18,41,黄晓明被曝夜店过年?其工作室回应,3437164,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BB%C6%CF%FE%C3%F7%B1%BB%C6%D8%D2%B9%B5%EA%B9%FD%C4%EA%3F%C6%E4%B9%A4%D7%F7%CA%D2%BB%D8%D3%A6
2021-02-18,42,国内成品油价迎牛年首涨,3435785,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B9%FA%C4%DA%B3%C9%C6%B7%D3%CD%BC%DB%D3%AD%C5%A3%C4%EA%CA%D7%D5%C7
2021-02-18,43,西安地铁8号线已发现古墓1356座,3325554,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CE%F7%B0%B2%B5%D8%CC%FA8%BA%C5%CF%DF%D2%D1%B7%A2%CF%D6%B9%C5%C4%B91356%D7%F9
2021-02-18,44,贾玲乔杉太适合演父女了,3316863,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BC%D6%C1%E1%C7%C7%C9%BC%CC%AB%CA%CA%BA%CF%D1%DD%B8%B8%C5%AE%C1%CB
2021-02-18,45,广东小伙奔跑152公里回家过年,3315533,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B9%E3%B6%AB%D0%A1%BB%EF%B1%BC%C5%DC152%B9%AB%C0%EF%BB%D8%BC%D2%B9%FD%C4%EA
2021-02-18,46,张芷溪曝金瀚出轨后又称误会,3209160,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D5%C5%DC%C6%CF%AA%C6%D8%BD%F0%E5%AB%B3%F6%B9%EC%BA%F3%D3%D6%B3%C6%CE%F3%BB%E1
2021-02-18,47,山东招远金矿事故6人遇难,3200773,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C9%BD%B6%AB%D5%D0%D4%B6%BD%F0%BF%F3%CA%C2%B9%CA6%C8%CB%D3%F6%C4%D1
2021-02-18,48,你好李焕英票房破30亿,3199489,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C4%E3%BA%C3%C0%EE%BB%C0%D3%A2%C6%B1%B7%BF%C6%C630%D2%DA
2021-02-18,49,感动中国现场张桂梅双手布满膏药,3096839,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B8%D0%B6%AF%D6%D0%B9%FA%CF%D6%B3%A1%D5%C5%B9%F0%C3%B7%CB%AB%CA%D6%B2%BC%C2%FA%B8%E0%D2%A9
2021-02-18,50,美国超300万儿童新冠病毒检测阳性,3088746,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C3%C0%B9%FA%B3%AC300%CD%F2%B6%F9%CD%AF%D0%C2%B9%DA%B2%A1%B6%BE%BC%EC%B2%E2%D1%F4%D0%D4
2021-02-18,51,春节期间全国快递处理量6.6亿件,2988450,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B4%BA%BD%DA%C6%DA%BC%E4%C8%AB%B9%FA%BF%EC%B5%DD%B4%A6%C0%ED%C1%BF6.6%D2%DA%BC%FE
2021-02-18,52,网购包裹损坏谁担责?,2985808,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CD%F8%B9%BA%B0%FC%B9%FC%CB%F0%BB%B5%CB%AD%B5%A3%D4%F0%3F
2021-02-18,53,官宣结婚?李多海换装试婚纱,2979444,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B9%D9%D0%FB%BD%E1%BB%E9%3F%C0%EE%B6%E0%BA%A3%BB%BB%D7%B0%CA%D4%BB%E9%C9%B4
2021-02-18,54,杜淳老婆怀孕,2960958,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B6%C5%B4%BE%C0%CF%C6%C5%BB%B3%D4%D0
2021-02-18,55,A股牛年首个交易日高开,2883854,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=A%B9%C9%C5%A3%C4%EA%CA%D7%B8%F6%BD%BB%D2%D7%C8%D5%B8%DF%BF%AA
2021-02-18,56,盘点就地过年消费:自嗨云游成新宠,2876318,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C5%CC%B5%E3%BE%CD%B5%D8%B9%FD%C4%EA%CF%FB%B7%D1%3A%D7%D4%E0%CB%D4%C6%D3%CE%B3%C9%D0%C2%B3%E8
2021-02-18,57,张小斐回应被网友叫妈:我养不起,2875164,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D5%C5%D0%A1%EC%B3%BB%D8%D3%A6%B1%BB%CD%F8%D3%D1%BD%D0%C2%E8%3A%CE%D2%D1%F8%B2%BB%C6%F0
2021-02-18,58,科学家提取165万年前猛犸象DNA,2872590,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BF%C6%D1%A7%BC%D2%CC%E1%C8%A1165%CD%F2%C4%EA%C7%B0%C3%CD%E1%EF%CF%F3DNA
2021-02-18,59,东北雪暴吹出末日景象,2775646,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B6%AB%B1%B1%D1%A9%B1%A9%B4%B5%B3%F6%C4%A9%C8%D5%BE%B0%CF%F3
2021-02-18,60,高校可自主调整开学时间,2774533,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B8%DF%D0%A3%BF%C9%D7%D4%D6%F7%B5%F7%D5%FB%BF%AA%D1%A7%CA%B1%BC%E4
2021-02-18,61,河南一境外输入无症状感染者复阳,2772050,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BA%D3%C4%CF%D2%BB%BE%B3%CD%E2%CA%E4%C8%EB%CE%DE%D6%A2%D7%B4%B8%D0%C8%BE%D5%DF%B8%B4%D1%F4
2021-02-18,62,茅台酒纸箱被炒到500元,2685517,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C3%A9%CC%A8%BE%C6%D6%BD%CF%E4%B1%BB%B3%B4%B5%BD500%D4%AA
2021-02-18,63,优衣库母公司成全球最大服装公司,2678499,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D3%C5%D2%C2%BF%E2%C4%B8%B9%AB%CB%BE%B3%C9%C8%AB%C7%F2%D7%EE%B4%F3%B7%FE%D7%B0%B9%AB%CB%BE
2021-02-18,64,天问一号如何给火星拍全景照片,2660812,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CC%EC%CE%CA%D2%BB%BA%C5%C8%E7%BA%CE%B8%F8%BB%F0%D0%C7%C5%C4%C8%AB%BE%B0%D5%D5%C6%AC
2021-02-18,65,女孩景区喂猴被扯掉假发,2591524,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C5%AE%BA%A2%BE%B0%C7%F8%CE%B9%BA%EF%B1%BB%B3%B6%B5%F4%BC%D9%B7%A2
2021-02-18,66,四川女子玩高空项目挂半空被吓晕,2589233,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CB%C4%B4%A8%C5%AE%D7%D3%CD%E6%B8%DF%BF%D5%CF%EE%C4%BF%B9%D2%B0%EB%BF%D5%B1%BB%CF%C5%D4%CE
2021-02-18,67,妈妈春节返程孩子抓着头发不让走,2583714,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C2%E8%C2%E8%B4%BA%BD%DA%B7%B5%B3%CC%BA%A2%D7%D3%D7%A5%D7%C5%CD%B7%B7%A2%B2%BB%C8%C3%D7%DF
2021-02-18,68,海南离岛免税店4天销售超7亿元,2517299,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BA%A3%C4%CF%C0%EB%B5%BA%C3%E2%CB%B0%B5%EA4%CC%EC%CF%FA%CA%DB%B3%AC7%D2%DA%D4%AA
2021-02-18,69,英亚马逊近4千员工被误告核酸阳性,2494285,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D3%A2%D1%C7%C2%ED%D1%B7%BD%FC4%C7%A7%D4%B1%B9%A4%B1%BB%CE%F3%B8%E6%BA%CB%CB%E1%D1%F4%D0%D4
2021-02-18,70,黎智英申请保释再次被拒,2481319,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C0%E8%D6%C7%D3%A2%C9%EA%C7%EB%B1%A3%CA%CD%D4%D9%B4%CE%B1%BB%BE%DC
2021-02-18,71,余秀华:别拿贾浅浅亵渎我,2477814,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D3%E0%D0%E3%BB%AA%3A%B1%F0%C4%C3%BC%D6%C7%B3%C7%B3%D9%F4%E4%C2%CE%D2
2021-02-18,72,黑龙江一男子杀害7人后持枪在逃,2406985,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BA%DA%C1%FA%BD%AD%D2%BB%C4%D0%D7%D3%C9%B1%BA%A67%C8%CB%BA%F3%B3%D6%C7%B9%D4%DA%CC%D3
2021-02-18,73,兄弟姐妹7人还原老照片场景,2391091,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D0%D6%B5%DC%BD%E3%C3%C37%C8%CB%BB%B9%D4%AD%C0%CF%D5%D5%C6%AC%B3%A1%BE%B0
2021-02-18,74,杜淳老婆王灿正面照,2321809,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B6%C5%B4%BE%C0%CF%C6%C5%CD%F5%B2%D3%D5%FD%C3%E6%D5%D5
2021-02-18,75,吴秀波被女友敲诈案宣判,2307403,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CE%E2%D0%E3%B2%A8%B1%BB%C5%AE%D3%D1%C7%C3%D5%A9%B0%B8%D0%FB%C5%D0
2021-02-18,76,2020感动中国颁奖词合集,2229793,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=2020%B8%D0%B6%AF%D6%D0%B9%FA%B0%E4%BD%B1%B4%CA%BA%CF%BC%AF
2021-02-18,77,春节档总票房破75亿,2163572,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B4%BA%BD%DA%B5%B5%D7%DC%C6%B1%B7%BF%C6%C675%D2%DA
2021-02-18,78,急寻长沙至鹤壁K600次火车有关人员,2129271,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BC%B1%D1%B0%B3%A4%C9%B3%D6%C1%BA%D7%B1%DAK600%B4%CE%BB%F0%B3%B5%D3%D0%B9%D8%C8%CB%D4%B1
2021-02-18,79,男子放炮误扔打火机拿炮捂耳朵,2090908,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%C4%D0%D7%D3%B7%C5%C5%DA%CE%F3%C8%D3%B4%F2%BB%F0%BB%FA%C4%C3%C5%DA%CE%E6%B6%FA%B6%E4
2021-02-18,80,王冰冰汉服造型,2087289,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CD%F5%B1%F9%B1%F9%BA%BA%B7%FE%D4%EC%D0%CD
2021-02-18,81,2020上海新生儿爆款名字,2073506,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=2020%C9%CF%BA%A3%D0%C2%C9%FA%B6%F9%B1%AC%BF%EE%C3%FB%D7%D6
2021-02-18,82,小哥爬400级楼梯深山送外卖,2051902,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D0%A1%B8%E7%C5%C0400%BC%B6%C2%A5%CC%DD%C9%EE%C9%BD%CB%CD%CD%E2%C2%F4
2021-02-18,83,正月初八将现双星拱月,2032819,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D5%FD%D4%C2%B3%F5%B0%CB%BD%AB%CF%D6%CB%AB%D0%C7%B9%B0%D4%C2
2021-02-18,84,援鄂护士在春晚看见自己,2017726,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%D4%AE%B6%F5%BB%A4%CA%BF%D4%DA%B4%BA%CD%ED%BF%B4%BC%FB%D7%D4%BC%BA
2021-02-18,85,贾玲回应票房30亿瘦成闪电,2003764,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BC%D6%C1%E1%BB%D8%D3%A6%C6%B1%B7%BF30%D2%DA%CA%DD%B3%C9%C9%C1%B5%E7
2021-02-18,86,官方回应茅台总工入围院士,2000933,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%B9%D9%B7%BD%BB%D8%D3%A6%C3%A9%CC%A8%D7%DC%B9%A4%C8%EB%CE%A7%D4%BA%CA%BF
2021-02-18,87,就地过年带动春节楼市成交量,1982831,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BE%CD%B5%D8%B9%FD%C4%EA%B4%F8%B6%AF%B4%BA%BD%DA%C2%A5%CA%D0%B3%C9%BD%BB%C1%BF
2021-02-18,88,火箭军玩贪吃蛇送牛年祝福,1980085,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%BB%F0%BC%FD%BE%FC%CD%E6%CC%B0%B3%D4%C9%DF%CB%CD%C5%A3%C4%EA%D7%A3%B8%A3
2021-02-18,89,唐探3进入中国影史票房前五,1972854,http://www.baidu.com/baidu?cl=3&tn=SE_baiduhomet8_jmjb7mjw&rsv_dl=fyb_top&fr=top1000&wd=%CC%C6%CC%BD3%BD%F8%C8%EB%D6%D0%B9%FA%D3%B0%CA%B7%C6%B1%B7%BF%C7%B0%CE%E5
